idx,smiles
8533,CCn1cc(c(=O)c2c1cc(cc2)c3ccncc3)C(=O)O
8534,COn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)O
8535,CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F
8536,CNn1cc(c(=O)c2c1cc(c(c2)F)N3CCN(CC3)C)C(=O)O
8537,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
8538,Cc1ccc(cc1)S(=O)(=O)N(Cl)Cl
8539,c1cc(ccc1N)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N
8540,CCn1ccc(nc1=O)NS(=O)(=O)c2ccc(cc2)N
8541,Cc1c(noc1N(C(=O)C)S(=O)(=O)c2ccc(cc2)N)C
8542,c1ccc(cc1)CNc2ccc(cc2)S(=O)(=O)N
8543,Cc1nc(cc(n1)OC)NS(=O)(=O)c2ccc(cc2)N
8544,Cc1cc(sn1)NS(=O)(=O)c2ccc(cc2)N
8545,Cc1c(c(nc(n1)NS(=O)(=O)c2ccc(cc2)N)C)Br
8546,c1cc(ccc1N)S(=O)(=O)Nc2cnccn2
8547,Cc1csc(n1)NS(=O)(=O)c2ccc(cc2)N
8548,CCc1nc(nc(n1)NS(=O)(=O)c2ccc(cc2)N)CC
8549,c1cc(ccc1/N=N/c2c(cc(cc2N)N)C(=O)O)S(=O)(=O)N
8550,CC(=O)N(c1c(nccn1)OC)S(=O)(=O)c2ccc(cc2)N
8551,Cc1cc(nc(n1)C)NS(=O)(=O)c2ccc(cc2)NC=O
8552,c1cc(ccc1N)S(=O)(=O)Nc2ccc(c(c2)O)C(=O)O
8553,Cc1cc(nc(n1)NS(=O)(=O)c2ccc(cc2)N=Nc3ccc(c(c3)C(=O)O)O)C
8554,CNS(=O)(=O)c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)N
8555,CC(=O)Nc1ccc(cc1)S(=O)(=O)N
8556,CCOC(C)OCC\C=C\CC
8557,CCOC(C)OCC
8558,CC(OCCc1ccccc1)OCCc2ccccc2
8559,CCCOC(C)OCCC
8560,CCCCCCOC(C)OCC
8561,CCOC(C)Oc1ccc(\C=C\C)cc1OC
8562,CCOC(C)OC(C)(CCC=C(C)C)C=C
8563,CCOC(C)OCCc1ccccc1
8564,CCCOC(C)OCCc1ccccc1
8565,CC(O)C(C)=O
8566,CC(=O)CCC(C)=O
8567,CC(C1OCCO1)c2ccccc2
8568,CC(=O)C1CCCC1=O
8569,CCCC(CCOC(C)=O)C(C)CC
8570,COc1ccc(CC=C)cc1
8571,CCCC(=O)OCC=C
8572,C=CCOC(=O)\C=C\c1ccccc1
8573,C=CCOC(=O)COC1CCCCC1
8574,COC(C)Oc1ccc(CC=C)cc1OC
8575,CC1=CCCC(C)(C)C1\C=C\C(=O)CCC=C
8576,CC(C)CCOCC(=O)OCC=C
8577,CC(C)CC(=O)OCC=C
8578,CCC(C)COCC(=O)OCC=C
8579,CCCCCCCCC(=O)OCC=C
8580,CCCCCCCC(=O)OCC=C
8581,CCCCCC#CC(=O)OCC=C
8582,COc1ccccc1OCC=C
8583,C=CCOCCc1ccccc1
8584,C=CCOC(=O)COc1ccccc1
8585,C=CCOC(=O)Cc1ccccc1
8586,CCC(=O)OCC=C
8587,CCC(C)(C)CCCC(=O)OCC=C
8588,CC(CC(=O)OCC=C)CC(C)(C)C
8589,CCCCCOC(=O)c1ccccc1
8590,CCCCCOC(=O)CCC
8591,CCCCC\C(C=Nc1ccccc1C(=O)OC)=C/c2ccccc2
8592,CCCCC\C(=C/c1ccccc1)C(OCC)OCC
8593,CCCCC\C(=C/c1ccccc1)C(OC)OC
8594,CCCCCOC(=O)\C=C\c1ccccc1
8595,CCCCCC(OC(C)=O)\C=C\c1ccccc1
8596,CCC(C)(C)C1CCC(O)CC1
8597,CCC(C)(C)C1CCCCC1OC(C)=O
8598,CCCCCC1CCCC1=O
8599,CCCCCC1C(CCC1=O)CC(C)=O
8600,CCCCCC(=O)CC
8601,CCCCCOC=O
8602,CCCCCc1occc1
8603,CCCCCOC(=O)CCCCC
8604,CCCCCOC(=O)C(C)C
8605,CCCCCOc1ccc(\C=C\C)cc1OC
8606,CCCCCOC(=O)CC(C)C
8607,CCCCCCCC(=O)OCCCCC
8608,CCC(C)(C)C1CCC(=O)CC1
8609,CCCCCOC(=O)Cc1ccccc1
8610,CCCCCOC(=O)c1ccccc1O
8611,CCCCCOC(=O)CCCC
8612,CCCCCC(OC(C)=O)C=C
8613,COc1ccccc1C=O
8614,CCOC(OCC)c1ccc(OC)cc1
8615,COc1ccc(cc1)C#N
8616,COc1ccccc1COC(C)=O
8617,COc1ccc(COC(C)=O)cc1
8618,COc1ccccc1CO
8619,CCCC(=O)OCc1ccc(OC)cc1
8620,COc1ccc(COC=O)cc1
8621,COc1ccc(COC(=O)C(C)C)cc1
8622,COc1ccc(CC(C)=O)cc1
8623,COc1ccc(COC(=O)Cc2ccccc2)cc1
8624,CCC(=O)OCc1ccc(OC)cc1
8625,CCC(C=O)c1cccc(CC)c1
8626,CC(C)c1cccc(CC=O)c1
8627,COC(OC)c1ccccc1
8628,OCC(O)C(/O)=C/c1ccccc1
8629,CC1COC(O1)c2ccccc2
8630,OC(c1ccccc1)c2ccccc2
8631,CC(=O)CC(=O)OCc1ccccc1
8632,CCCC(=O)OCc1ccccc1
8633,O=COCc1ccccc1
8634,CCCCCC(CO)Cc1ccccc1
8635,CC(C)CCOCc1ccccc1
8636,CC(C)C(=O)OCc1ccccc1
8637,COc1cc(\C=C/C)ccc1OCc2ccccc2
8638,CC(C)CC(=O)OCc1ccccc1
8639,CCCCCCCCCCCC(=O)OCc1ccccc1
8640,COCc1ccccc1
8641,CCCCCCCC(=O)OCc1ccccc1
8642,O=C(Cc1ccccc1)OCc2ccccc2
8643,C\C=C(/C)C(=O)OCc1ccccc1
8644,CCCCC(=O)OCc1ccccc1
8645,C/C(=N/O)C1CC2CC1C=C2
8646,O=C1CCCC1C2CCCC2
8647,C/C=C/C(=O)OC1CCCC1C2CCCC2
8648,CC(C)=CCC\C(C)=C/1CCC(=CC1)C
8649,CC(C)CC(=O)OC1C(C)(C)C2CCC1(C)C2
8650,CC1(C)C2CCC1(C)C(=O)C2Br
8651,Br\C=C\c1ccccc1
8652,C\C=C\C=C1/C(=CC(=O)CC1(C)C)C
8653,C/C=C/COC(=O)COCCC(C)C
8654,C=CCCC(=O)c1ccccc1
8655,CC(=O)c1ccc(cc1)C(C)(C)C
8656,CCCCOC(=O)C(/C)=C\C
8657,CCCCOC(=O)c1ccccc1N
8658,CCCCOC(=O)c1ccccc1
8659,CCCCOC(=O)CCC
8660,CCCCOC(=O)C(C)OC(=O)CCC
8661,CCCC\C(C=O)=C/c1ccccc1
8662,CCCCOC(=O)/C=C/c1ccccc1
8663,CC(C)(C)C1CCC(CC1)C=O
8664,CC(C)(C)C1CCCCC1O
8665,CCC(C)C1CCCCC1=O
8666,CC(C)(C)C1CCCCC1=O
8667,CC(=O)OC1CCCC(C1)C(C)(C)C
8668,CCOC(=O)OC1CCCCC1C(C)(C)C
8669,CCC(=O)OC1CCCCC1C(C)(C)C
8670,CCCCC1OC(C)CC(=C1)C
8671,CCCCC(=O)CC
8672,CCCCOC=O
8673,CCCCCC(=O)OCCCC
8674,COc1ccc(OC)c(c1)C(C)(C)C
8675,CCC\C=C/1OC(=O)c2ccccc12
8676,CCCCOC(=O)C(C)C
8677,CCCCOC(=O)C(C)CCC
8678,CCC(C)SC(=O)CC(C)C
8679,CCC(C)SC(=O)C=C(C)C
8680,CCCCOC(=O)CC(C)C
8681,CCC(C)c1nccnc1OC
8682,CCCCOC(=O)C(C)CC
8683,CC1CCC(O)C(C1)C(C)(C)C
8684,CC1CCC(OC(C)=O)C(C1)C(C)(C)C
8685,COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)(C)C
8686,CCCCc1cc(ccc1C)C(C)=O
8687,CCCCc1ncsc1C
8688,CCCCCCCC(=O)OCCCC
8689,CCCCC1CCCCC(=O)O1
8690,CCCCOCCc1ccccc1
8691,CCCCOC(=O)Cc1ccccc1
8692,CC(=O)Oc1ccc(cc1)C(C)(C)C
8693,CC(C)(C)c1ccc(CC#N)cc1
8694,CC(Cc1cccc(c1)C(C)(C)C)C=O
8695,CCCCC1OC(=O)c2ccccc12
8696,CCCCOC(=O)CC
8697,CCCCc1ccc2ncccc2c1
8698,CCC(C)c1ccc2ncccc2c1
8699,CCC(C)c1cccc2cccnc12
8700,CC(C)(C)c1cccc2ncccc12
8701,CCCCOC(=O)c1ccccc1O
8702,CCCCOC(=O)CCCCCCCCC=C
8703,CCCC(=O)c1ccccc1
8704,CC(C)=CCCC(=C)C1CCC(=CC1)CCC=C(C)C
8705,CC(=O)C1CC2C(C=C1C)C2(C)C
8706,CC(=C)C1CC=C(C)C(O)C1
8707,CC(=C)C1CC2OC2(C)C(=O)C1
8708,CCC(=O)OC1CC(CC=C1C)C(C)=C
8709,CC(=O)OC1CCC(=C)C2CC(C)(C)C2C/C=C1/C
8710,CC1(C)CC2C1CCC3(C)OC3CCC2=C
8711,C[C@@H]1CC[C@H]2C(C)(C)C3C[C@@]12CC=C3C
8712,CC1CCC2C(C)(C)C3CC12CC4OC34C
8713,CC1CCC2C(C)(C)C3CC12CC(O)C3=C
8714,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3CC12C(=O)C=C3C
8715,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC=C3COC(C)=O
8716,C[C@@H]1CC[C@H]2C(C)(C)C3CC12CCC3(C)OC(C)=O
8717,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)OC=O
8718,CCCC1C2CC(C=C2)C1C=O
8719,COC(OC)/C=C/c1ccccc1
8720,COC(=O)c1ccccc1N=C\C=C\c2ccccc2
8721,CC(=O)OC\C=C\c1ccccc1
8722,O=C(OC/C=C/c1ccccc1)c2ccccc2
8723,CCCC(=O)OC/C=C/c1ccccc1
8724,O=COC\C=C\c1ccccc1
8725,CC(C)C(=O)OC\C=C\c1ccccc1
8726,CC(C)CC(=O)OC\C=C\c1ccccc1
8727,O=C(Cc1ccccc1)OC/C=C/c2ccccc2
8728,CCC(=O)OC/C=C/c1ccccc1
8729,C\C=C(/C)C(=O)OC/C=C/c1ccccc1
8730,CCOC(OCC)\C=C(C)\CCC=C(C)C
8731,COC(OC)\C=C(C)\CCC=C(C)C
8732,CC(C)=CCC/C(C)=C/C1OCCO1
8733,COC(=O)c1ccccc1N=C\C=C(C)\CCC=C(C)C
8734,COC(CC(C)CCC=C(C)C)OC
8735,CC(CCC=C(C)C)CC(O)=O
8736,CC(CCOC(=O)c1ccccc1)CCC=C(C)C
8737,CCCC(=O)OCCC(C)CCC=C(C)C
8738,C/C=C/C(=O)OCCC(C)CCC=C(C)C
8739,CCOCCC(C)CCC=C(C)C
8740,CCOC(=O)C(=O)OCCC(C)CCC=C(C)C
8741,CC(CCOC=O)CCC=C(C)C
8742,CC(CCOC(=O)C(C)C)CCC=C(C)C
8743,CC(CCOC(=O)C=C(C)C)CCC=C(C)C
8744,CC(CCOCC=O)CCC=C(C)C
8745,CCC(=O)OCCC(C)CCC=C(C)C
8746,CC(CCOC(=O)Cc1ccccc1)CCC=C(C)C
8747,CC(C)=CCC/C(C)=C/CC1CCCC1=O
8748,O=C1CCCCCCC\C=C/CCCCCCC1
8749,CC(=O)Oc1cccc(C)c1
8750,CC(=O)Oc1ccccc1C
8751,Cc1ccc(CO)cc1
8752,Cc1ccc(OC(=O)c2ccccc2)cc1
8753,Cc1ccccc1CCO
8754,Cc1cccc(CCO)c1
8755,Cc1ccc(CCO)cc1
8756,CC(C)C(=O)Oc1ccc(C)cc1
8757,CC(C)CC(=O)Oc1ccc(C)cc1
8758,CC(C)=CC(=O)Oc1ccc(C)cc1
8759,CCCCCCCC(=O)Oc1ccc(C)cc1
8760,Cc1ccc(OC(=O)CC(=O)c2ccccc2)cc1
8761,COC(COc1ccc(C)cc1)OC
8762,CC(=O)OCCOc1ccc(C)cc1
8763,Cc1cccc(OC(=O)Cc2ccccc2)c1
8764,Cc1ccc(OC(=O)Cc2ccccc2)cc1
8765,Cc1ccc(CCC=O)cc1
8766,COC(Cc1ccc(C)cc1)OC
8767,CCC(=O)Oc1ccc(C)cc1
8768,Cc1ccc(OC(=O)c2ccccc2O)cc1
8769,CC(C)c1ccc(CCC=O)cc1
8770,CC(C)c1ccc(CO)cc1
8771,CC(C)c1ccc(COC(C)=O)cc1
8772,CC(C)c1ccc(cc1)C#N
8773,CCOC(OCC)C(C)Cc1ccc(cc1)C(C)C
8774,CC(C)c1ccc(CC(C)C2OCCO2)cc1
8775,COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)C
8776,CC(C)Cc1ccc(CC(C)C=O)cc1
8777,COC1(CCCCCCCCCCC1)OC
8778,CC(=O)OC1CCCCCCCCCCC1
8779,O=COC1CCCCCCCCCCC1
8780,O=C1CCCCCCCCCC\C=C/CCC1
8781,O=C1CCCCCCC/C=C/CCCCCC1
8782,CCOC1(CCCCC1)OCC
8783,O=C1CCCCC1C2=CCCCC2
8784,CC(=O)OC1CCCCC1
8785,CCCC(=O)OC1CCCCC1
8786,C/C=C/C(=O)OC1CCCCC1
8787,O=C1CCCCC1C2CCCCC2
8788,O=C(CC1CCC=C1)OC2CCCCC2
8789,CC(O)C1CCCCC1
8790,OCCC1CCCCC1
8791,CC(=O)OCCC1CCCCC1
8792,CCCC(=O)OC(C)C1CCCCC1
8793,C/C=C/C(=O)OC(C)C1CCCCC1
8794,O=C1CCCC[C]1=[C]2CC[CH2]CC2
8795,CC(C)CC(=O)OC1CCCCC1
8796,CC(=O)CC(C)(C)C1CCCCC1
8797,C1CCC(CC1)OCCc2ccccc2
8798,O=C(Cc1ccccc1)OC2CCCCC2
8799,CC(CO)C1CCCCC1
8800,COC(=O)OC1CCCCCCC1
8801,O=C1CCCCCCCCCCCCCC1
8802,O=C1CCCCCCCCCC\C=C/CC1
8803,CCCCC1COC2(CCCC2)O1
8804,O=C1CCCCCCCCCCCCC1
8805,CCCCC/C=C/C=C/C=O
8806,C1CCCCCc2ncoc2CCCC1
8807,OC1CCC2CCCCC2C1
8808,CC(=O)OC1CCC2CCCCC2C1
8809,O=COC1CCC2CCCCC2C1
8810,CC(C)C(=O)OC1CCC2CCCCC2C1
8811,C1COC2(C1)CC3CC2C4CCCC34
8812,CC1(C)CCCC2(C)C1CCC3(C)OC(=O)CC23
8813,CC1CCC(CC2C(C)CCC12)C(C)(C)O
8814,CC(=O)OC1CCC2C(C)(C)CCCC2(C)C1
8815,CCCCCCCCCC(OC)OC
8816,CCCCCCCCCC#N
8817,C=CCCCCCCCC=O
8818,CCC\C=C\C=C\CCCO
8819,CCCCCCC\C=C\C=O
8820,[H]\C(CCCCC)=C(\[H])CCC=O
8821,CCCCCCC\C=C\CO
8822,OCCCCCCCCC=C
8823,CC(=O)OCCCCCCCCC=C
8824,CCC(=O)OCCCCCCCCC=C
8825,CCCCCCCCCCOC(C)=O
8826,CCCCCCCCCCOC(=O)c1ccccc1N
8827,CCCCCCCCCCOC(=O)CC(C)C
8828,CCCCCCCCCCOCC=O
8829,CCCCCCCCCCOC(=O)CC
8830,CCCCCCCCCCOC=C
8831,C=CCSSCC=C
8832,C=CCSCC=C
8833,C(Cc1ccccc1)c2ccccc2
8834,CCCCC1(CCCC)CCC(=O)O1
8835,CCCCSCCCC
8836,CC1(CC1(Cl)Cl)c2ccccc2
8837,CC(C)C1CCC(=CC1)C
8838,CC(C)C1CCC(C)C2=C(C1)C(C)CC2
8839,CCOc1ccc(C=O)cc1OCC
8840,CCOC(OCC)C1CC2CC1C3C=CCC23
8841,CCOC(OCC)C1CC2CC1C3CC=CC23
8842,CCC1C(C)CC(=O)C(=C1CC)C
8843,CCC1CC(=C(C)C(=O)C1C)CC
8844,CCC(CC=C)\C=C(/CC)C=O
8845,CCOC(=O)CC(O)C(=O)OCC
8846,CCc1ccc(C(C)=O)c(CC)c1
8847,CCc1nccnc1CC
8848,CCc1ccc2nc(CC)ccc2c1
8849,CCOC(=O)CCCCCCCCC(=O)OCC
8850,CCOC(=O)CCC(=O)OCC
8851,CCCCCCOC(=O)\C=C/C(=O)OCCCCCC
8852,CCCc1ccc(OC)cc1
8853,CC1CCC(CC1O)C(C)=C
8854,CC1CCC(CC1=O)C(C)=C
8855,CC1CCC(CC1OC(C)=O)C(C)=C
8856,CC(C)CCCC(C)CCOC(C)=O
8857,CCCC(=O)OCCC(C)CCCC(C)C
8858,CCCc1ccc(O)c(OC)c1
8859,CC(CCC=C(C)C)CC(OCCc1ccccc1)OCCc2ccccc2
8860,CC(CCCC(C)=O)CCC=C(C)C
8861,CC(C)CC(=O)OCCC(C)CCC=C(C)C
8862,C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C
8863,CC(=O)CCC1C(=CCCC1(C)C)C
8864,CCCCCCC1=CCCC1=O
8865,CCCCCC1=C(C)CCC1=O
8866,CC(C)CCCC(C)(O)C=C
8867,CCC(C)(O)CCC=C(C)C
8868,CC(C)CCC1OC(=O)CC1C
8869,Cc1cccc2C(=O)CCCc12
8870,Cc1ccc2C(=O)CCCc2c1
8871,Cc1ccc2CCCC(=O)c2c1
8872,Cc1cccc2CCCC(=O)c12
8873,CCCCCC1OC(=O)CC1C
8874,CC1=NCSC1CCO
8875,CCC(=C)CCCC(C)(C)O
8876,CC(CCCC(C)(C)OC(C)=O)C=C
8877,CC(CCCC(C)(C)OC=O)C=C
8878,CCCCCC1CC=CC(=O)O1
8879,CC(CC\C=C(C)/CCC=C(C)C)OC(C)=O
8880,CC1CCC(CC1)C(C)(C)O
8881,CC1=C(C=O)C(C)(C)CC=C1
8882,CC(C)c1ccc(C=O)c(c1)C(C)C
8883,COc1cc(C)cc(OC)c1
8884,CC1OC(C)C2Cc3ccccc3C2O1
8885,CC(=O)OCc1ccc(C)cc1C
8886,CCCC(=O)OC(C)(C)Cc1ccccc1
8887,CCC(=O)OC(C)(C)Cc1ccccc1
8888,CC1C2CCC(C)(C2)C1C#N
8889,CC(=O)C1C2CC(C=C2)C1(C)C
8890,CC(=O)C1C2CCC(C2)C1(C)C
8891,CC1(C)C2CCC(C2)\C1=C\CO
8892,CC(=O)OC\C=C1\C2CCC(C2)C1(C)C
8893,CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C
8894,CC12CCCC(C)(CC1)C2=NO
8895,CC(C)C(=O)OC(C)CC(C)=C
8896,CC(C)CC(C)OC(C)=O
8897,C/C=C/C(=O)OC(C)CC(C)C
8898,CC1C=CCCC1(C)C=O
8899,CC1CC(CC(=C1)C)C=O
8900,CC1CC=C(C)CC1C=O
8901,CC1C=C(C)CCC1C=O
8902,CC1CC(CC(=C1)C)C#N
8903,CC1C=C(C)CCC1C#N
8904,CC1C=C(C)CCC1CO
8905,CC1CC(CO)CC(=C1)C
8906,CC1C=C(C)CCC1COC(C)=O
8907,CC1CC(COC(C)=O)CC(=C1)C
8908,CC(CC=O)C1CCC(=CC1)C
8909,CC(CCO)C1CCC(=CC1)C
8910,CC1(C)CCC=C(C1)C(=O)CCC=C
8911,CC1C=C(C)CCC1C(=O)C(C)(C)C
8912,CC(=O)C1=CC(C)(C)CCC1
8913,CC1CCC(COC(C)=O)C(C)C1
8914,CC1CC(C)CC(COC(C)=O)C1
8915,CC(=O)C1CCCC(C)(C)C1
8916,CC1CC(=O)C(=O)C1C
8917,CC(C)=CCC\C(C)=C/CCC=O
8918,CC(CC/C=C(C)/CCC=O)C=C
8919,CCC(O)CC(C)CCC=C(C)C
8920,CC1(C)COC2(CCCCC2)OC1
8921,CCCC(C)\C=C(/C)C=O
8922,CC(C)=CCCC(C)=C
8923,CC(C)CCCC(C)(C)O
8924,CC(C)CC(O)CC(C)C
8925,CC(CCC=C(C)C)C=O
8926,CC(C)=CCCC(C)(C)O
8927,CC(CCCC(C)=C)OC(C)=O
8928,CC(CCC=C(C)C)C1CCC(=O)O1
8929,CC(C)CCCC(C)OC(C)=O
8930,CC1OC(=C(O)C1=O)C
8931,CC(C)C(=O)/C=C/C1C(=CCCC1(C)C)C
8932,COC(OC)C(C)(C)CC=C(C)C
8933,COC(C)(C)CCCC(C)C(C)O
8934,CC(=O)CCC1C(=C)CCCC1(C)C
8935,CC(CCC=C(C)C)C(=C)C=O
8936,CC(C)CC(C)CCCC(C)O
8937,CCCCCC\C(C)=C(/C)C#N
8938,CCC(C)C(=O)N(C)c1ccccc1
8939,CC(C)=CC/C=C(C)/CC=O
8940,CCC(C)(O)\C=C\C=C(C)C
8941,CC1(C)CCCc2ccc(C=O)cc12
8942,CCC(C)CCC(C)(O)CC
8943,CC(CCO)CCC(O)C(C)=C
8944,CC(C)CC(=O)\C=C/C(C)C
8945,CCC(=O)C(C)CC=C(C)C
8946,CC(C)CC(=O)CC=C(C)C
8947,CCC(C)CCC(C)(CC)OC(C)=O
8948,CC(CC(C)(C)c1ccccc1)OC(C)=O
8949,CC(C)(O)CCc1ccccc1
8950,CC(C)C(=O)OC(C)(C)Cc1ccccc1
8951,CC(=O)OC(C)(C)CCc1ccccc1
8952,CC(=O)c1cc(C)cc(C)c1
8953,CC(C)(CO)Cc1ccccc1
8954,CC(C)(Cc1ccccc1)C=O
8955,CC(C)C(=O)OC(C)(C)CCc1ccccc1
8956,CC1CC(C)(CO1)c2ccccc2
8957,CC1=CC(=CC(=O)O1)C
8958,Cc1cnc(C)cn1
8959,Cc1cncc(C)n1
8960,Cc1ccnc(C)c1
8961,CC(=C)c1ccc(C)cc1
8962,CC1=C(C\C(C)=C(/C)C=O)C(C)(C)CCC1
8963,CC(C)=CCC\C(C)=C\C(O)CC=C
8964,CC(O)C(C)(CC=C(C)C)C=C
8965,CC(C)=CCC(C)(C=C)C=O
8966,CCCCCC(=O)OC(C)(CCC=C(C)C)C=C
8967,CCC(O)C(C)(CC=C(C)C)C=C
8968,CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O
8969,C(c1ccccc1)c2ccccc2
8970,CCOC(C)COCC(C)O
8971,CCCC(=O)CCC
8972,C1CCCCC2COCC2\C=C/CCC1
8973,CCCCCCCCC1CCC(=O)O1
8974,CCCCCCCCC\C=C/C=O
8975,CCCCCCCC\C=C\CC=O
8976,CCCCCCCCC\C=C\CO
8977,CCCCCCCCCCCCC1CCOC1=O
8978,C1CCCCCC2OC2CCCC1
8979,CC1CCC2=C1CC3(CCC2C)OC3(C)C
8980,CC1(C)C2CCC3(CO3)C1C2
8981,CCOc1ccc(C=O)cc1
8982,CCOc1cc(C)ccc1O
8983,CCOC(=C)C1C(C)(C)CC(=CC1(C)C)OCC
8984,CCOc1cc(COC)ccc1O
8985,CCOC(C)Oc1ccccc1
8986,CCOc1ccc(\C=C\C)cc1O
8987,CCOC1CC(C)CC(C)(C)C1
8988,CCOC1(C)CCC2C(=C)C1CCC2(C)C
8989,CCc1ccc(cc1)C(C)=O
8990,CCOC(=O)CCCCCOC(C)=O
8991,CCCCCC(C(C)=O)C(=O)OCC
8992,CCCCCCC(C(C)=O)C(=O)OCC
8993,CCOC(=O)c1ccc(OC)cc1
8994,CCOC(=O)c1ccccc1N
8995,CCc1ccc(C=O)cc1
8996,CCOC(=O)CC(=O)c1ccccc1
8997,CCC(CC)CO
8998,CCC(CC)COC(=O)CC1=CCCC1
8999,CCC(CC)CC1(CCC=C1)CC([O-])=O
9000,CCOC(=O)c1ccccc1N=Cc2ccc(cc2)C(C)(C)C
9001,CCCCC1(CC)CCC(=O)OC1
9002,CCCC(=O)OCC
9003,CCOC(=O)\C=C\c1ccccc1
9004,CC/C(C)=C/CC\C(C)=C\C=O
9005,CCOC(=O)Oc1ccc(C)cc1
9006,CCOC(=O)\C=C/C
9007,CCC1(CO)CCC(CO)CC1
9008,CCOC(=O)C1CCC=CC1
9009,CCOC(=O)CC1CCCCC1
9010,CCC1CCC(=O)C1=O
9011,CCCCC\C=C/C=C/C(=O)OCC
9012,CCCCCCCCCC(=O)OCC
9013,CCc1ccc(CC(C)(C)C#N)cc1
9014,CCC1(O)C2(C)CCCC1(C)CC2
9015,CCOC(=O)c1ccccc1NCC2CCC(=CC2C)C
9016,CCOC(=O)CC1(C)OCC(C)O1
9017,CCOC(=O)C1C(=C)C=CCC1(C)C
9018,CCOC(=O)/C=C(C)/CCC=C(C)C
9019,CCC(C)(CCC=C(C)C)CC=O
9020,CCc1nc(C)cnc1C
9021,CCc1ncc(C)nc1C
9022,CCC1OCC2(CCC=CC2)CO1
9023,CCOC(=O)C1C(=CCCC1(C)C)CC
9024,CCCCC(CC)C(=O)OCC
9025,CCOC(=O)C1=C(CC)C(C)CCC1(C)C
9026,CCc1ccc(O)c(OC)c1
9027,CCCCCCC(=O)OCC
9028,CCC1C2CCCCC2OC1=O
9029,CCOC(=O)C\C=C\CC
9030,CCCCC(CC)COC(=O)C(C)C
9031,CCOC(=O)CC(C)O
9032,CCCCCCCC(=O)CCO
9033,CCCC(O)CC(=O)OCC
9034,CCC1=C(O)C(=O)CC1C
9035,CCC1OC(=O)C(=C1C)O
9036,CCC1=C(O)C(=O)C(C)O1
9037,CCC1OC(=C(O)C1=O)C
9038,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC
9039,CCOC(=O)CC(O)c1ccccc1
9040,CCC(=O)OC1CC2CC1C\C2=C/C
9041,CC\C=C/CCOC(C)OCC\C=C/CC
9042,CCCCCCCC\C(=C/C)C=O
9043,C/C=C1/CC2CC1C3CCCOC23
9044,C\C=C1/CC2CC1C3CCC(=O)OC23
9045,CCOC(=O)C(C)C
9046,CCOC(=O)CC(C)C
9047,CCOC(=O)CCC(C)=O
9048,CCCCCCCCCCCC(=O)OCC
9049,CCC1=C(O)C(=O)C=CO1
9050,CCOCc1ccccc1OC
9051,CC/C=C/C(CC)(CO)CC=C(C)C
9052,CCCCCCC(\CC)=C(/C)C(O)=O
9053,CCC(CC)=CCC(C)CCO
9054,CCCCCC1CC(=O)C=C(C)C1C(=O)OCC
9055,CCOC(=O)C(C)\C=C\C
9056,CCOC(=O)C(C)CC=C
9057,CCc1nccnc1C
9058,CCCCCCCCCCCCCC(=O)OCC
9059,CCOc1ccc2ccccc2c1
9060,CCOC(=O)c1cccnc1
9061,CCOC(=O)c1ccccc1OC
9062,CCC/C=C(CC)/C=C/C(O)=O
9063,CCOC(=O)[C@@]12CCC[C@@H]1[C@H]3CC[C@@H]2C3
9064,CCCCC1(CC)CCC(=O)O1
9065,CCCCCCCC(=O)OCC
9066,CCCC[C@@H](CC)CCC([O-])=O
9067,CCCCC/C=C/C(=O)OCC
9068,CCCCCCCC/C=C/CCCCCCCC(=O)OCC
9069,CCCCCCCCCCCCCCCC(=O)OCC
9070,CCCCCCCCC(=O)OCC
9071,CCCCC(CC)C1OCCO1
9072,CCCCC(CC)OCC(O)=O
9073,CCOCCc1ccccc1
9074,CCOc1ccc(CC)cc1
9075,CCOC(=O)COc1ccccc1
9076,CCc1ccc(CC(C)(C)C=O)cc1
9077,CCc1ccccc1CC(C)(C)C=O
9078,CCOC(=O)C1OC1c2ccccc2
9079,CCOC(=O)CC
9080,CCCC(=O)CC
9081,CCC(CC)c1ccccn1
9082,CCc1cccnc1
9083,CCOC(=O)c1ccccc1O
9084,CCOC(=O)C1C(=C(C)CCC1(C)C)C
9085,CCOC(=O)C(/C)=C/C
9086,CCOC(=O)c1ccc(C)cc1
9087,CCOC(=O)C12CC3CC(CC(C3)C1)C2
9088,CCC1(O)C(C)(C)C2CCC1(C)C2
